,One_BR,Two_BR,Three_BR,Four_BR
128455,-21.599550077868415,-42.27907093336262,-53.836419571390024,-69.85525068114733
128456,-20.995311712005744,-41.330735900403624,-52.5607776443085,-68.24751899437872
128457,-20.423228896356562,-40.43517841647944,-51.35589271149392,-66.72725483992382
128458,-19.887937132400122,-39.595329186054045,-50.226140725275044,-65.30314944101036
128459,-19.383345646909856,-38.804611063742904,-49.1623877311933,-63.961555077813834
128460,-18.91075072237432,-38.063081951995954,-48.1649029934866,-62.704229218367566
128461,-18.467663493531393,-37.36776649544667,-47.229596510696595,-61.52535886632723
128462,-18.052148867253862,-36.71573507132338,-46.35251319177263,-60.41986516765023
128463,-17.662438682480065,-36.10422246488062,-45.52993135646189,-59.38304687416942
128464,-17.29688195238406,-35.53063717249354,-44.75836490526718,-58.4105100899218
128465,-16.95297723111519,-34.99143873192107,-44.03301182099937,-57.49591658649621
128466,-16.630457481571746,-34.48547716623718,-43.3523983771232,-56.637944114902595
128467,-16.321115687334462,-34.002880671393044,-42.702939973950635,-55.81725178025245
128468,-15.914285836001046,-33.41244704664422,-41.90377476312902,-54.77431072716156
128469,-15.544099982332341,-32.84054358496044,-41.13331369323792,-53.79562039673699
128470,-15.200398715932739,-32.30222271380095,-40.40900245724666,-52.88167059496011
128471,-14.8619964836462,-31.77794880937802,-39.703062552861375,-51.986834535750134
128472,-14.546284135421462,-31.283776635817794,-39.038160719919425,-51.147721082939455
128473,-14.243752081560649,-30.811988458264153,-38.403218024724055,-50.34520125042091
