Date,Zipcode,OneBR,TwoBR,ThreeBR,FourBR
2020-07-31,91302,432369,534781,980187,1358190
2020-07-31,91304,235886,333883,609221,749648
2020-07-31,91311,385048,425010,601210,748286
2020-07-31,91316,294301,514226,757305,1110745
2020-07-31,91321,243234,338540,531672,660004
2020-07-31,91324,568088,466920,597967,706553
2020-07-31,91325,558002,468570,626564,821319
2020-07-31,91331,351558,428033,499830,520293
2020-07-31,91335,302088,481518,560683,606665
2020-07-31,91342,423979,413751,533321,581201
2020-07-31,91344,554226,503864,630580,712466
2020-07-31,91345,450959,480582,554867,578105
2020-07-31,91355,321901,411448,576997,656396
2020-07-31,91356,293117,427420,738545,1281460
2020-07-31,91362,330011,438423,702041,924611
2020-07-31,91364,654041,697960,844263,1065332
2020-07-31,91367,340851,466653,759035,927394
2020-07-31,91401,489543,674563,806923,967627
2020-07-31,91403,412514,622577,1236850,1702354
2020-07-31,91405,388990,437190,620127,676655
2020-07-31,91411,393137,512246,796576,917600
2020-07-31,91423,436706,658714,1193215,1577617
2020-07-31,91501,575621,602266,908259,1264195
2020-07-31,91502,480868,597294,800398,930777
2020-07-31,91504,503999,578883,868447,1034981
2020-07-31,91505,588551,738144,844407,982020
2020-07-31,91506,651601,766720,877978,1026466
2020-07-31,91602,433048,646386,1098668,1688382
2020-07-31,91604,538088,802281,1309483,2006767
2020-07-31,91605,315022,523497,589661,638937
2020-07-31,91606,351344,620954,678122,766900
2020-07-31,91607,378998,645826,939490,1201992
2020-07-31,91702,328014,401193,477388,541056
2020-07-31,91706,372518,407453,474107,541350
2020-07-31,91709,393476,412321,583708,755540
2020-07-31,91722,331847,427018,502859,533105
2020-07-31,91724,310501,381232,574890,654813
2020-07-31,91731,418345,458788,513990,604653
2020-07-31,91732,405917,459294,485713,581725
2020-07-31,91733,422731,465092,490753,561476
2020-07-31,91741,445504,512184,673528,825553
2020-07-31,91746,467882,466455,487368,506332
2020-07-31,91748,568315,314300,584583,732409
2020-07-31,91750,290309,411006,611960,723301
2020-07-31,91754,344246,565205,683069,829434
2020-07-31,91755,414537,525437,636826,731569
2020-07-31,91762,225880,336354,446471,495895
2020-07-31,91763,334232,380095,446254,461376
2020-07-31,91765,264982,377433,620064,769766
2020-07-31,91770,497615,552857,606925,724156
2020-07-31,91773,454333,445125,578489,716394
2020-07-31,91775,693220,774795,848948,1036698
2020-07-31,91776,535910,624625,693779,809882
2020-07-31,91780,650262,691567,733162,850107
2020-07-31,91786,373594,385933,481814,549623
2020-07-31,91790,406750,483005,546558,601119
2020-07-31,91791,315431,457259,597313,724695
2020-07-31,91801,452599,609227,691564,827191
2020-07-31,91803,522140,633856,698246,783732
2020-07-31,91906,272993,288898,335185,342161
2020-07-31,91913,274743,371409,518670,617924
2020-07-31,91935,372144,427891,597317,774464
2020-07-31,91941,281979,465723,622769,727024
2020-07-31,91942,263915,406291,559918,625316
2020-07-31,91945,328424,417582,484101,520695
2020-07-31,91977,311911,357493,473523,534903
2020-07-31,92008,525614,696695,868615,942506
2020-07-31,92009,400919,501406,795399,1070594
2020-07-31,92014,708378,1169473,1763079,2076536
2020-07-31,92024,604117,766356,1018434,1246934
2020-07-31,92025,289620,392747,533353,721866
2020-07-31,92028,371368,446297,567904,689038
2020-07-31,92037,443052,798961,1721322,2199477
2020-07-31,92040,212465,368969,518984,580829
2020-07-31,92054,542751,727906,695109,775088
2020-07-31,92057,252804,343771,503171,605288
2020-07-31,92065,374627,389777,515564,608753
2020-07-31,92070,346487,397891,524524,635116
2020-07-31,92071,273651,342821,518559,569386
2020-07-31,92075,740951,1093459,1476949,1791138
2020-07-31,92078,352673,466281,580105,789051
2020-07-31,92081,296008,472165,558837,655512
2020-07-31,92082,362789,476183,575409,728067
2020-07-31,92084,415703,435894,561812,659471
2020-07-31,92091,821670,855701,1212095,2383884
2020-07-31,92101,433275,698588,967045,1342993
2020-07-31,92103,393640,615247,960696,1391930
2020-07-31,92104,328105,576278,830710,970657
2020-07-31,92106,597505,822396,1108364,1507047
2020-07-31,92107,630358,782896,1076498,1542779
2020-07-31,92108,288506,429435,670760,598185
2020-07-31,92109,460043,789517,1152919,1505739
2020-07-31,92110,324199,481253,837488,989935
2020-07-31,92115,240337,463235,600606,664971
2020-07-31,92116,301895,568088,833577,1066475
2020-07-31,92117,299353,501265,683371,768042
2020-07-31,92118,1398432,1446161,1771079,2215886
2020-07-31,92119,254371,334697,608686,694503
2020-07-31,92120,253000,413099,649325,758977
2020-07-31,92122,371073,534116,816707,973916
2020-07-31,92124,345185,490448,650356,802678
2020-07-31,92126,282095,408545,625329,682074
2020-07-31,92127,319812,448754,743794,1000678
2020-07-31,92128,308750,492085,695240,845610
2020-07-31,92130,433596,625752,891406,1261511
2020-07-31,92131,296051,490849,721124,935367
2020-07-31,92211,211344,299330,412774,538823
2020-07-31,92220,172890,253929,266166,315365
2020-07-31,92234,144854,225002,324236,379915
2020-07-31,92260,237094,297423,409438,651969
2020-07-31,92262,148457,329465,565081,698517
2020-07-31,92264,172926,294416,572901,1061630
2020-07-31,92270,189565,320302,521690,861333
2020-07-31,92277,113216,120199,156990,196606
2020-07-31,92284,162404,177012,231959,301934
2020-07-31,92308,164257,223196,231657,339065
2020-07-31,92314,175944,212631,326536,437741
2020-07-31,92315,223930,278892,404133,586036
2020-07-31,92320,244399,286018,350342,407850
2020-07-31,92325,159752,201415,271136,314660
2020-07-31,92341,162010,190983,274374,325599
2020-07-31,92352,220590,291448,403043,534443
2020-07-31,92373,217637,372906,469008,583049
2020-07-31,92374,261947,287483,366074,426907
2020-07-31,92386,152134,185392,244419,295091
2020-07-31,92391,181319,211655,270668,323198
2020-07-31,92399,264095,293555,364265,457914
2020-07-31,92407,154944,247621,330923,392888
2020-07-31,92503,320698,332729,389516,449469
2020-07-31,92504,325096,341405,376869,447524
2020-07-31,92592,308191,349258,431464,512708
2020-07-31,92596,302776,269235,410172,450041
2020-07-31,92603,476120,706292,1024152,1612302
2020-07-31,92604,553537,616024,789363,973372
2020-07-31,92606,443157,592226,785405,964253
2020-07-31,92610,356227,461075,745536,846890
2020-07-31,92612,422805,678089,858190,1029929
2020-07-31,92614,424832,573334,797883,1089562
2020-07-31,92618,412239,604965,860152,1222329
2020-07-31,92620,364046,623034,871380,1152419
2020-07-31,92626,484375,518820,794899,884187
2020-07-31,92627,826861,687091,860104,1116452
2020-07-31,92646,404797,549831,821681,993524
2020-07-31,92648,491842,761597,1057151,1468726
2020-07-31,92651,1406510,1711629,2434107,3390682
2020-07-31,92655,624841,565874,657026,706540
2020-07-31,92672,555852,792212,1058422,1300060
2020-07-31,92677,364248,531899,810734,1096235
2020-07-31,92683,592191,508187,671102,755959
2020-07-31,92688,311911,450345,671384,807350
2020-07-31,92692,387801,561470,724030,862639
2020-07-31,92805,393299,507839,573908,626366
2020-07-31,92806,550433,399482,628694,680465
2020-07-31,92808,394022,489451,730469,867164
2020-07-31,92833,348163,513613,603736,803940
2020-07-31,92841,441389,562338,636396,664979
2020-07-31,92843,295305,438482,610555,656846
2020-07-31,92867,610931,613810,698468,812758
2020-07-31,92870,357138,434457,668995,756947
2020-07-31,92886,275243,464641,728000,894139
2020-07-31,93001,493687,552239,699302,1047611
2020-07-31,93003,369611,400797,590491,676558
2020-07-31,93010,316815,413186,583185,681794
2020-07-31,93012,352184,440107,570101,777887
2020-07-31,93021,381525,414658,565420,728840
2020-07-31,93022,494572,489989,577168,702663
2020-07-31,93023,495749,541089,688703,938250
2020-07-31,93035,459551,598335,652785,624926
2020-07-31,93036,311681,394950,506210,573054
2020-07-31,93063,361947,389317,551250,638033
2020-07-31,93065,310387,438701,543888,632771
2020-07-31,93101,752526,826248,975482,1302050
2020-07-31,93105,633859,926900,1201151,1465173
2020-07-31,93110,495092,671908,1055914,1411270
2020-07-31,93111,534165,622797,903750,1025087
2020-07-31,93117,451064,577672,827646,918931
2020-07-31,93222,186953,234058,290822,346916
2020-07-31,93277,140579,167831,232253,302306
2020-07-31,93291,135784,152488,243296,340198
2020-07-31,93292,134411,158966,237855,303615
2020-07-31,93309,110230,162318,219544,279074
2020-07-31,93402,487534,526416,621542,836640
2020-07-31,93405,479650,589971,747504,872249
2020-07-31,93420,440149,473114,688549,893228
2020-07-31,93422,364746,407827,547446,683661
2020-07-31,93433,365847,417001,563850,689409
2020-07-31,93442,537799,591476,722847,939176
2020-07-31,93446,402831,369247,497166,624975
2020-07-31,93449,650820,674263,950037,1136116
2020-07-31,93454,218801,289298,373619,418525
2020-07-31,93463,509027,557472,799501,941091
2020-07-31,93536,219131,230187,326241,380385
2020-07-31,93551,259813,277510,359080,408228
2020-07-31,93561,173848,206757,279701,356013
2020-07-31,93612,158036,177085,242970,305401
2020-07-31,93618,139999,161404,224453,268979
2020-07-31,93704,149510,186862,267976,329704
2020-07-31,93923,1002045,1135741,1594520,2126237
2020-07-31,93940,451469,684746,826722,1112986
2020-07-31,93950,744348,836334,971472,1242820
2020-07-31,94005,840653,902105,1064273,1594774
2020-07-31,94010,863886,1504930,2319425,3385265
2020-07-31,94014,693415,938747,975045,1189429
2020-07-31,94019,855703,892921,1259781,1406568
2020-07-31,94022,1149166,2048168,3165545,3803697
2020-07-31,94024,2820339,2587017,2807320,3101602
2020-07-31,94025,1075057,1665796,2191018,3555397
2020-07-31,94037,956346,985365,1174208,1307705
2020-07-31,94038,969316,987140,1173144,1352435
2020-07-31,94040,690119,1087254,2150296,2620105
2020-07-31,94041,1442786,1654523,1840978,2383061
2020-07-31,94043,621132,1112111,1518586,1783557
2020-07-31,94044,823183,864111,1075380,1261709
2020-07-31,94061,955772,1215333,1607136,2018571
2020-07-31,94062,1328189,1494401,1921668,2665328
2020-07-31,94063,1016922,1098333,1256754,1463098
2020-07-31,94065,773396,1183859,1580908,2068682
2020-07-31,94066,531124,865216,1211281,1386237
2020-07-31,94070,793444,1412137,1846299,2299176
2020-07-31,94080,640631,886454,1063008,1272129
2020-07-31,94085,660334,986289,1238896,1395789
2020-07-31,94086,659293,1137274,1511539,1778549
2020-07-31,94107,970140,1402785,1728594,2546951
2020-07-31,94109,871875,1441430,2133481,4302418
2020-07-31,94110,1089753,1448879,1742242,2075449
2020-07-31,94112,983489,1077125,1215511,1310728
2020-07-31,94114,1071579,1652621,2238275,3108376
2020-07-31,94115,978004,1407253,2025867,4126219
2020-07-31,94116,1233052,1342919,1495931,1796571
2020-07-31,94117,933738,1488282,1880488,3004808
2020-07-31,94118,943084,1442361,2172997,2935525
2020-07-31,94121,962422,1380822,1691394,2201654
2020-07-31,94122,1203583,1393845,1547834,1691466
2020-07-31,94123,1086855,1771672,3127257,4975517
2020-07-31,94124,636577,913445,1029293,1154916
2020-07-31,94127,1445760,1477734,1761012,2201411
2020-07-31,94131,740491,1487958,1819831,2321556
2020-07-31,94132,715028,1076905,1429775,1704175
2020-07-31,94133,924525,1437450,2646468,4469639
2020-07-31,94134,751866,928740,1096292,1255344
2020-07-31,94301,1979124,2543948,3330732,4414824
2020-07-31,94306,1292725,2093936,2564666,2998444
2020-07-31,94401,640236,1048141,1204945,1452751
2020-07-31,94402,780598,1367772,1902980,2237676
2020-07-31,94403,681998,1277912,1573841,1888984
2020-07-31,94404,793362,1122505,1482992,1871714
2020-07-31,94501,475121,867133,1121846,1269149
2020-07-31,94515,910531,769056,956923,1770276
2020-07-31,94536,429634,634819,995620,1202144
2020-07-31,94541,485754,561438,662482,788985
2020-07-31,94546,467843,617943,805121,928903
2020-07-31,94552,760045,700875,920334,1069992
2020-07-31,94558,481275,561891,670785,809967
2020-07-31,94559,584566,615919,665438,869435
2020-07-31,94577,417749,604603,684874,808622
2020-07-31,94578,369725,579255,666682,768702
2020-07-31,94579,648359,586575,671096,781586
2020-07-31,94580,560254,577973,652766,712771
2020-07-31,94586,692455,752242,1251584,1637840
2020-07-31,94602,654583,865558,1114390,1277701
2020-07-31,94608,546025,808034,899917,1011885
2020-07-31,94609,635694,1036900,1153813,1246807
2020-07-31,94610,516502,835787,1537843,1863317
2020-07-31,94611,536919,1049147,1314651,1692306
2020-07-31,94612,626277,871156,852018,846433
2020-07-31,94702,821985,982065,1101639,1253620
2020-07-31,94703,726963,1071041,1281774,1395327
2020-07-31,94705,740546,1205735,1631421,1994034
2020-07-31,94707,906699,1243037,1472926,1817456
2020-07-31,94708,934876,1203502,1403640,1679226
2020-07-31,94710,851762,920701,1088713,1212769
2020-07-31,94901,676102,812912,1096224,1477906
2020-07-31,94903,402033,612199,953302,1179997
2020-07-31,94904,618307,824911,1639435,2173018
2020-07-31,94925,994700,1046377,1383728,1707511
2020-07-31,94930,752003,817527,993455,1198666
2020-07-31,94931,329812,399720,599758,674813
2020-07-31,94941,765476,1159236,1505971,2018205
2020-07-31,94945,364849,639804,794947,980499
2020-07-31,94947,508585,512453,760687,984650
2020-07-31,94951,800553,837442,998815,1202259
2020-07-31,94952,629549,710698,840362,1039952
2020-07-31,94960,828948,894480,1178064,1485476
2020-07-31,94965,699450,1124474,1602867,2363138
2020-07-31,95003,619543,769739,988090,1260607
2020-07-31,95005,538014,649647,787211,929095
2020-07-31,95008,565385,869519,1282088,1467488
2020-07-31,95010,634241,686252,1034392,1183428
2020-07-31,95014,863927,1222299,1864976,2356184
2020-07-31,95018,495076,631176,786259,940854
2020-07-31,95020,460763,584105,693452,804605
2020-07-31,95032,667252,1130147,1538860,2128080
2020-07-31,95037,453824,652607,785706,1009796
2020-07-31,95051,518508,788483,1301321,1555228
2020-07-31,95054,704394,871071,1215894,1330478
2020-07-31,95060,648322,818309,1066464,1358136
2020-07-31,95062,788242,849191,966878,1196788
2020-07-31,95065,787186,799736,922423,1154758
2020-07-31,95066,519974,640357,936672,1200651
2020-07-31,95070,922594,1398556,2153317,2676160
2020-07-31,95073,767477,820849,932294,1212715
2020-07-31,95076,525380,503062,623655,692412
2020-07-31,95110,610836,771225,873952,919868
2020-07-31,95112,678264,769027,872843,995438
2020-07-31,95117,631521,817608,1234797,1455788
2020-07-31,95118,498519,607440,1067035,1176856
2020-07-31,95123,481092,535493,919101,952894
2020-07-31,95124,578527,802781,1213241,1326017
2020-07-31,95125,736273,1025205,1294463,1527185
2020-07-31,95126,715061,898055,1143237,1498453
2020-07-31,95127,393725,648256,723880,918951
2020-07-31,95128,707615,920903,1123285,1346937
2020-07-31,95131,531858,753895,1023808,1119775
2020-07-31,95136,553002,670223,893246,992811
2020-07-31,95148,627718,669045,890424,1056537
2020-07-31,95401,277535,451100,533423,580109
2020-07-31,95404,470180,522189,653251,866290
2020-07-31,95405,350130,482933,609098,751593
2020-07-31,95407,505841,454808,521497,582981
2020-07-31,95409,374511,585284,698312,832861
2020-07-31,95421,464226,513922,651865,819979
2020-07-31,95425,472495,530891,550240,636556
2020-07-31,95436,389623,490921,689913,902023
2020-07-31,95439,602525,677003,806585,993203
2020-07-31,95442,815851,727249,1062032,1644606
2020-07-31,95446,384062,427873,530706,630221
2020-07-31,95448,655349,683259,884727,1202184
2020-07-31,95452,609271,688404,1098041,1781885
2020-07-31,95472,734309,761194,886664,1046854
2020-07-31,95476,557377,623772,880468,1354414
2020-07-31,95497,571135,808017,1035931,1242765
2020-07-31,95603,332566,378817,471886,609337
2020-07-31,95610,297918,293876,366524,405129
2020-07-31,95616,415740,490645,650338,820235
2020-07-31,95618,437148,410042,600128,822348
2020-07-31,95619,285419,284524,351411,429766
2020-07-31,95628,184752,307980,414179,563053
2020-07-31,95630,234661,380813,509632,626359
2020-07-31,95648,373056,527180,437684,499480
2020-07-31,95650,477610,409899,554763,806779
2020-07-31,95658,449347,527927,664057,792479
2020-07-31,95663,462609,499294,648904,761783
2020-07-31,95664,411500,427577,521431,703946
2020-07-31,95672,476636,442850,520616,692509
2020-07-31,95678,255684,312617,399014,499133
2020-07-31,95682,327181,335505,478872,593683
2020-07-31,95695,300483,323240,377455,454641
2020-07-31,95703,307477,374794,480977,593220
2020-07-31,95709,268088,301474,410767,544223
2020-07-31,95722,309160,391404,518074,668259
2020-07-31,95726,228204,274108,339659,421885
2020-07-31,95818,437277,516822,659903,850533
2020-07-31,95819,493879,544608,600725,820534
2020-07-31,95821,158441,298836,374391,436115
2020-07-31,95822,283810,311717,309840,370762
2020-07-31,95825,159909,283461,370256,405364
2020-07-31,96150,333252,352120,459343,648342
2020-07-31,96161,356291,463526,633303,1045454
2020-08-31,90004,650650,947977,1244892,2060186
2020-08-31,90007,549642,636885,719887,809670
2020-08-31,90012,505961,636410,748891,831780
2020-08-31,90016,511513,723804,846456,927721
2020-08-31,90018,578684,724887,778537,839255
2020-08-31,90019,795836,1025186,1131528,1309444
2020-08-31,90020,390690,598035,830205,2867913
2020-08-31,90022,421515,451171,495292,537125
2020-08-31,90023,423867,442802,468085,502498
2020-08-31,90024,645713,988256,2341691,3151105
2020-08-31,90025,610627,911173,1247995,2074537
2020-08-31,90026,768537,901391,1031065,1205130
2020-08-31,90027,606275,999364,1460088,2246030
2020-08-31,90028,739842,835934,1251550,1509744
2020-08-31,90029,759715,953280,1070540,1177573
2020-08-31,90031,547518,621643,705149,739143
2020-08-31,90032,505815,592878,656707,719410
