model,p,d,q,P,D,Q,MSE,MAE,AIC,ForeMSE,ForeMAE
SARIMA,3,0,6,1,1,0,119221.4477,289.3751121,8023.303576,95158.81524,258.0917539
SARIMA,3,0,6,1,1,1,82481.93953,224.1061867,8023.303576,34735.87893,145.1547037
SARIMA,3,0,6,1,1,2,78706.76959,219.1083834,8023.303576,31086.54143,137.8109223
SARIMA,3,0,6,2,0,0,74943.2377,212.0379063,8023.303576,42385.37688,162.8980923
SARIMA,3,0,6,2,0,1,79079.19541,220.3541571,8023.303576,31297.63076,138.4668469
SARIMA,3,0,6,2,0,2,80336.34861,222.3391289,8023.303576,31377.19259,138.6223749
SARIMA,3,0,6,2,1,0,101266.3177,266.3266988,8023.303576,70626.90594,218.9597332
SARIMA,3,0,6,2,1,1,80713.55476,222.1206402,8023.303576,31051.3321,137.7318895
SARIMA,3,0,6,2,1,2,77818.57339,217.3978276,8023.303576,30910.81927,137.6103447
SARIMA,3,1,0,0,0,0,77758.82447,222.2717804,8023.303576,46222.99921,172.1636984
SARIMA,3,1,0,0,0,1,79183.75434,219.7639275,8023.303576,42687.66257,163.5975651
SARIMA,3,1,0,0,0,2,76264.35177,219.1916313,8023.303576,45040.55284,169.6638603
SARIMA,3,1,0,0,1,0,1176523.236,959.2338393,8023.303576,29990881.24,5146.86137
SARIMA,3,1,0,0,1,1,120282.3281,289.1871276,8023.303576,255885.2917,467.7748924
SARIMA,3,1,0,0,1,2,113396.4545,280.2544921,8023.303576,197924.1799,406.6152057
SARIMA,3,1,0,1,0,0,78653.62105,218.2495566,8023.303576,42354.14045,162.4589607
SARIMA,3,1,0,1,0,1,122682.1078,292.0247458,8023.303576,267341.0778,478.3741936
SARIMA,3,1,0,1,0,2,118474.1686,286.4581872,8023.303576,223519.8557,433.611516
SARIMA,3,1,0,1,1,0,703565.7883,714.1040633,8023.303576,7363291.397,2590.049551
SARIMA,3,1,0,1,1,1,119444.0334,288.1374794,8023.303576,248256.5511,460.2113335
SARIMA,3,1,0,1,1,2,116848.6034,284.9005068,8023.303576,222484.8128,433.7188094
SARIMA,3,1,0,2,0,0,82353.99335,237.2742832,8023.303576,62540.96954,204.4165136
SARIMA,3,1,0,2,0,1,118965.6668,286.8868594,8023.303576,219573.2601,428.7719137
SARIMA,3,1,0,2,0,2,111662.082,278.9165083,8023.303576,192057.7104,400.9839422
SARIMA,3,1,0,2,1,0,1176015.969,920.8827627,8023.303576,15327824.41,3727.545025
SARIMA,3,1,0,2,1,1,111249.5213,277.464666,8023.303576,179787.3253,385.5394281
SARIMA,3,1,0,2,1,2,112630.6038,279.1661062,8023.303576,194612.5293,402.7611897
SARIMA,3,1,1,0,0,0,78192.61244,225.2882734,8023.303576,48831.37549,177.4393021
SARIMA,3,1,1,0,0,1,82459.56891,221.1277602,8023.303576,42226.49731,161.1326092
SARIMA,3,1,1,0,0,2,79801.50674,217.4502967,8023.303576,42177.85035,161.2147753
SARIMA,3,1,1,0,1,0,175702.2422,347.651124,8023.303576,319644.7501,513.7045431
SARIMA,3,1,1,0,1,1,84335.24152,236.6730126,8023.303576,62469.04314,206.9277836
SARIMA,3,1,1,0,1,2,82306.34232,232.6257489,8023.303576,50433.41769,183.0240339
SARIMA,3,1,1,1,0,0,80613.22999,219.2231779,8023.303576,42185.49525,161.1930364
SARIMA,3,1,1,1,0,1,83298.5631,234.6449748,8023.303576,56277.11039,194.639489
SARIMA,3,1,1,1,0,2,90988.21393,247.9265107,8023.303576,100266.1382,274.5405088
SARIMA,3,1,1,1,1,0,156224.9626,332.0395442,8023.303576,329250.6628,534.946927
SARIMA,3,1,1,1,1,1,83206.51645,234.6498331,8023.303576,55965.61183,194.1006785
SARIMA,3,1,1,1,1,2,86299.61825,239.8353268,8023.303576,73750.96569,228.4973764
SARIMA,3,1,1,2,0,0,74839.09656,210.6338584,8023.303576,42161.38531,161.4482886
SARIMA,3,1,1,2,0,1,84726.72133,237.1359976,8023.303576,66025.81117,214.3197003
SARIMA,3,1,1,2,0,2,86527.73181,239.4822938,8023.303576,70171.7674,221.319633
SARIMA,3,1,1,2,1,0,124269.2478,297.0433832,8023.303576,216610.2212,425.786907
SARIMA,3,1,1,2,1,1,81780.24504,231.5507322,8023.303576,47962.96812,177.9698342
SARIMA,3,1,1,2,1,2,82909.87669,233.8757347,8023.303576,54657.14868,191.4535141
SARIMA,3,1,2,0,0,0,77890.71079,223.0917553,8023.303576,46881.82668,173.5441932
SARIMA,3,1,2,0,0,1,82268.57689,219.7766876,8023.303576,42797.48736,162.0767315
SARIMA,3,1,2,0,0,2,79762.81723,217.4837468,8023.303576,42172.72594,161.2318422
SARIMA,3,1,2,0,1,0,108914.4619,270.8991592,8023.303576,82836.66536,229.8616501
SARIMA,3,1,2,0,1,1,185458.7062,362.5343207,8023.303576,895155.1767,899.6855072
SARIMA,3,1,2,0,1,2,90516.60678,245.8705055,8023.303576,98415.73835,270.2299003
SARIMA,3,1,2,1,0,0,80485.04577,217.9211021,8023.303576,42842.74958,162.3160909
SARIMA,3,1,2,1,0,1,89675.20586,245.829276,8023.303576,92176.33046,261.0318605
SARIMA,3,1,2,1,0,2,86265.34073,239.816203,8023.303576,73626.6238,228.881868
SARIMA,3,1,2,1,1,0,303669.5992,466.7305734,8023.303576,1857067.651,1303.53109
SARIMA,3,1,2,1,1,1,121986.6456,291.8262914,8023.303576,259259.9915,471.335563
SARIMA,3,1,2,1,1,2,89755.36727,244.5768978,8023.303576,95507.84795,265.5132503
SARIMA,3,1,2,2,0,0,74966.02601,210.8507808,8023.303576,42160.97914,161.4425266
SARIMA,3,1,2,2,0,1,83914.93667,234.9908279,8023.303576,57740.79526,197.3445225
SARIMA,3,1,2,2,0,2,88494.85626,243.880086,8023.303576,87354.73826,252.9788511
SARIMA,3,1,2,2,1,0,616958.9584,666.0339876,8023.303576,6736058.892,2474.828166
SARIMA,3,1,2,2,1,1,87839.85034,241.2581308,8023.303576,78907.45975,237.2528822
SARIMA,3,1,2,2,1,2,83613.91641,233.6600698,8023.303576,59395.59087,200.3528006
SARIMA,3,1,3,0,0,0,78462.71249,220.62286,8023.303576,35846.19105,150.5470407
SARIMA,3,1,3,0,0,1,76010.44959,219.2905826,8023.303576,38363.70678,156.2660309
SARIMA,3,1,3,0,0,2,79589.36791,217.4604026,8023.303576,42166.64449,161.2566936
SARIMA,3,1,3,0,1,0,183783.7331,356.7270991,8023.303576,340151.998,532.3304379
SARIMA,3,1,3,0,1,1,124837.8951,295.9120413,8023.303576,279888.7613,491.2497139
SARIMA,3,1,3,0,1,2,116948.0761,285.0041519,8023.303576,225692.3876,436.8935174
SARIMA,3,1,3,1,0,0,80324.3297,219.0512847,8023.303576,42181.96113,161.2026467
SARIMA,3,1,3,1,0,1,90223.51585,246.7131815,8023.303576,95970.89713,267.538409
SARIMA,3,1,3,1,0,2,84205.63012,235.8663063,8023.303576,62040.37695,206.2015398
SARIMA,3,1,3,1,1,0,848904.2886,784.7098984,8023.303576,9521435.061,2943.610616
SARIMA,3,1,3,1,1,1,122482.3469,293.1083441,8023.303576,258148.1842,470.6243771
SARIMA,3,1,3,1,1,2,130885.7621,301.8470459,8023.303576,360008.7418,560.4679277
SARIMA,3,1,3,2,0,0,74957.12437,211.0172847,8023.303576,42160.74213,161.4388034
SARIMA,3,1,3,2,0,1,87678.86491,242.0955443,8023.303576,81180.58114,242.3294742
SARIMA,3,1,3,2,0,2,91882.73694,248.9822491,8023.303576,106210.2484,283.4897216
SARIMA,3,1,3,2,1,0,125261.8917,298.285471,8023.303576,234187.7153,444.7545783
SARIMA,3,1,3,2,1,1,129607.9665,301.8005486,8023.303576,292639.3629,503.848876
SARIMA,3,1,3,2,1,2,130246.0331,303.1196068,8023.303576,301470.0779,511.911758
SARIMA,3,1,4,0,0,0,97412.61332,259.5845391,8023.303576,73254.19284,230.5652511
SARIMA,3,1,4,0,0,1,94809.48773,257.0731101,8023.303576,70920.06783,225.8870435
SARIMA,3,1,4,0,0,2,92115.22015,252.5317638,8023.303576,67701.32289,220.231444
SARIMA,3,1,4,0,1,0,150001.486,323.253989,8023.303576,301378.8192,511.2978094
SARIMA,3,1,4,0,1,1,85198.30386,237.1158643,8023.303576,68056.20683,217.3560342
SARIMA,3,1,4,0,1,2,111285.4317,277.22883,8023.303576,203175.0408,411.4911877
SARIMA,3,1,4,1,0,0,80072.02064,218.735973,8023.303576,42183.43985,161.1985443
SARIMA,3,1,4,1,0,1,85533.96488,238.2931634,8023.303576,70021.4623,221.7279544
SARIMA,3,1,4,1,0,2,86018.28589,238.4244292,8023.303576,69065.79567,219.3950145
SARIMA,3,1,4,1,1,0,151729.0167,327.1592455,8023.303576,330771.2125,537.1250402
SARIMA,3,1,4,1,1,1,85248.34903,236.8258933,8023.303576,67105.3756,215.5672712
SARIMA,3,1,4,1,1,2,85681.96275,237.7776469,8023.303576,70596.81997,222.1193119
SARIMA,3,1,4,2,0,0,75733.47983,212.6653349,8023.303576,42213.24925,161.8295987
SARIMA,3,1,4,2,0,1,84412.04641,236.2853249,8023.303576,63607.15921,209.3630397
SARIMA,3,1,4,2,0,2,84717.04701,236.5784609,8023.303576,65723.5637,213.2656288
SARIMA,3,1,4,2,1,0,130151.0099,304.4822448,8023.303576,259226.2617,470.0454301
SARIMA,3,1,4,2,1,1,88701.51656,242.4149263,8023.303576,85427.9343,248.6439744
SARIMA,3,1,4,2,1,2,84511.03225,235.8468752,8023.303576,64532.36324,210.647011
SARIMA,3,1,5,0,0,0,91049.56582,248.76179,8023.303576,63985.1528,213.3619575
SARIMA,3,1,5,0,0,1,83500.40724,237.7355819,8023.303576,53973.26173,193.2261219
SARIMA,3,1,5,0,0,2,82349.27255,236.2016128,8023.303576,53526.44546,192.0477062
SARIMA,3,1,5,0,1,0,184652.4335,357.7556399,8023.303576,357466.6287,547.2001994
SARIMA,3,1,5,0,1,1,83932.15285,234.7581955,8023.303576,59242.40699,200.6900595
SARIMA,3,1,5,0,1,2,97155.28861,256.7776249,8023.303576,123053.2185,309.2930266
SARIMA,3,1,5,1,0,0,86350.06694,241.630937,8023.303576,57588.45939,200.7738999
SARIMA,3,1,5,1,0,1,88781.15492,243.6081221,8023.303576,87776.94114,253.1191412
SARIMA,3,1,5,1,0,2,83673.50503,234.7988508,8023.303576,58180.97273,198.4391425
SARIMA,3,1,5,1,1,0,158665.8062,335.1179937,8023.303576,336676.4432,542.2078907
SARIMA,3,1,5,1,1,1,89864.43859,243.791385,8023.303576,97123.01709,267.4410754
SARIMA,3,1,5,1,1,2,85728.59552,237.9988037,8023.303576,71239.0952,223.5321175
SARIMA,3,1,5,2,0,0,74465.20078,210.3756718,8023.303576,42165.04585,161.4879363
SARIMA,3,1,5,2,0,1,84542.12526,236.4874277,8023.303576,64185.75164,210.4795962
SARIMA,3,1,5,2,0,2,81940.64257,231.3487314,8023.303576,51791.74831,185.6983111
SARIMA,3,1,5,2,1,0,127132.6805,300.5904408,8023.303576,227065.5137,436.7939104
SARIMA,3,1,5,2,1,1,89627.71384,243.8990672,8023.303576,92260.25745,260.0980061
SARIMA,3,1,5,2,1,2,84486.26446,235.1397435,8023.303576,65720.20861,212.8470213
SARIMA,3,1,6,0,0,0,88769.49475,243.1058023,8023.303576,60052.2947,205.0463595
SARIMA,3,1,6,0,0,1,82120.05215,233.9120443,8023.303576,50420.64071,185.8888079
SARIMA,3,1,6,0,0,2,79106.79588,228.5776656,8023.303576,46232.96535,176.5436295
SARIMA,3,1,6,0,1,0,105704.8911,267.5365018,8023.303576,78038.53972,223.8928325
SARIMA,3,1,6,0,1,1,98110.5487,257.5082507,8023.303576,141468.9404,333.9804952
SARIMA,3,1,6,0,1,2,92239.29376,248.6656563,8023.303576,108028.7896,285.3497227
SARIMA,3,1,6,1,0,0,82965.11848,235.3541863,8023.303576,51835.53869,188.8757769
SARIMA,3,1,6,1,0,1,95695.6504,255.021197,8023.303576,120312.8405,305.2320855
SARIMA,3,1,6,1,0,2,93285.72718,251.3872558,8023.303576,107137.8013,285.4923147
SARIMA,3,1,6,1,1,0,158233.6021,334.7371906,8023.303576,333156.0134,538.8490006
SARIMA,3,1,6,1,1,1,93655.73278,250.6982057,8023.303576,115047.7477,296.1345001
SARIMA,3,1,6,1,1,2,85438.07914,236.9359117,8023.303576,69931.67629,220.9250202
SARIMA,3,1,6,2,0,0,75227.47524,211.7280721,8023.303576,42167.07936,161.5109643
SARIMA,3,1,6,2,0,1,84117.8193,235.6062828,8023.303576,61561.48654,205.1809401
SARIMA,3,1,6,2,0,2,81426.35635,230.4380257,8023.303576,49028.22754,180.1561899
SARIMA,3,1,6,2,1,0,132701.3669,307.441103,8023.303576,263318.1795,474.9634949
SARIMA,3,1,6,2,1,1,93708.26004,251.2174254,8023.303576,115445.1629,296.6647021
SARIMA,3,1,6,2,1,2,87222.77829,239.6276182,8023.303576,78118.6689,235.9051772
SARIMA,4,0,0,0,0,0,170899.6617,355.6147046,8023.303576,923487.0413,919.5966468
SARIMA,4,0,0,0,0,1,276739.7954,473.4691818,8023.303576,1164246.845,1047.263863
SARIMA,4,0,0,0,0,2,311610.654,504.1091343,8023.303576,1256696.398,1092.586646
SARIMA,4,0,0,0,1,0,147679.5759,315.714585,8023.303576,114698.5478,274.0044353
SARIMA,4,0,0,0,1,1,82384.61962,222.9955806,8023.303576,30858.88713,137.9874607
SARIMA,4,0,0,0,1,2,82503.53114,223.1686732,8023.303576,30859.18569,137.9997291
SARIMA,4,0,0,1,0,0,368516.3037,556.9689293,8023.303576,1305081.437,1116.12943
SARIMA,4,0,0,1,0,1,81244.55396,225.1486313,8023.303576,33137.2392,143.3717815
SARIMA,4,0,0,1,0,2,81139.58405,224.4307441,8023.303576,32246.07627,140.9865283
SARIMA,4,0,0,1,1,0,118004.0773,287.8124789,8023.303576,94901.15875,259.0485942
SARIMA,4,0,0,1,1,1,82502.367,223.127986,8023.303576,30863.86405,138.0532201
SARIMA,4,0,0,1,1,2,82364.86988,222.899294,8023.303576,30862.2324,138.0007222
SARIMA,4,0,0,2,0,0,455982.4475,613.4095515,8023.303576,1441766.138,1179.618838
SARIMA,4,0,0,2,0,1,81173.98593,224.0509438,8023.303576,31790.91666,139.6681036
SARIMA,4,0,0,2,0,2,81191.7575,224.6370584,8023.303576,32384.27548,141.3843278
SARIMA,4,0,0,2,1,0,99630.06736,263.8693871,8023.303576,70371.90187,219.36713
SARIMA,4,0,0,2,1,1,81940.58952,222.503388,8023.303576,30825.30912,137.8097387
SARIMA,4,0,0,2,1,2,82184.61424,222.3928267,8023.303576,30856.17105,137.9978476
SARIMA,4,0,1,0,0,0,82392.22836,234.0007317,8023.303576,70588.03314,220.1895608
SARIMA,4,0,1,0,0,1,80507.92188,221.1686812,8023.303576,43013.12944,165.1157768
SARIMA,4,0,1,0,0,2,77937.72446,223.2049759,8023.303576,52840.11708,186.4343784
SARIMA,4,0,1,0,1,0,106414.9564,254.8017057,8023.303576,47691.71191,174.7842276
SARIMA,4,0,1,0,1,1,82916.18576,223.5156004,8023.303576,30884.95468,138.127965
SARIMA,4,0,1,0,1,2,82499.37223,223.604302,8023.303576,31166.58742,137.4468257
SARIMA,4,0,1,1,0,0,79111.21503,219.1016001,8023.303576,42552.46618,163.6087498
SARIMA,4,0,1,1,0,1,81585.53825,225.6722701,8023.303576,32921.38654,142.8551826
SARIMA,4,0,1,1,0,2,81154.46235,224.3263684,8023.303576,32070.67583,140.4729541
SARIMA,4,0,1,1,1,0,118559.4772,288.4399492,8023.303576,95436.3443,259.8608593
SARIMA,4,0,1,1,1,1,82716.55792,223.3401283,8023.303576,30875.55364,138.116683
SARIMA,4,0,1,1,1,2,78623.58103,218.1402253,8023.303576,30823.68577,137.7332737
SARIMA,4,0,1,2,0,0,72896.74932,208.6286434,8023.303576,42466.64701,163.1717792
SARIMA,4,0,1,2,0,1,81177.15103,224.1215761,8023.303576,31849.92858,139.8244497
SARIMA,4,0,1,2,0,2,81007.47426,224.1115245,8023.303576,32200.9315,140.8156338
SARIMA,4,0,1,2,1,0,99003.27281,263.2908373,8023.303576,69600.83168,217.3797914
SARIMA,4,0,1,2,1,1,81758.25747,222.4361512,8023.303576,30820.87983,137.7922329
SARIMA,4,0,1,2,1,2,79705.25633,219.9904273,8023.303576,30805.45011,137.7474837
SARIMA,4,0,2,0,0,0,80579.48155,227.6541264,8023.303576,58980.43537,198.8997797
SARIMA,4,0,2,0,0,1,79372.23799,225.1952786,8023.303576,50647.1671,182.2257124
SARIMA,4,0,2,0,0,2,78788.52142,217.869016,8023.303576,42654.86449,163.9391799
SARIMA,4,0,2,0,1,0,104140.0558,253.1472839,8023.303576,47548.77987,174.6764796
SARIMA,4,0,2,0,1,1,79233.08741,219.849002,8023.303576,31011.74809,137.6870545
SARIMA,4,0,2,0,1,2,81381.62365,222.9194355,8023.303576,31004.39609,137.6328097
SARIMA,4,0,2,1,0,0,78962.46524,220.1436474,8023.303576,47247.20255,174.407136
SARIMA,4,0,2,1,0,1,79467.79766,221.7813215,8023.303576,32068.62704,140.4957452
SARIMA,4,0,2,1,0,2,78636.67939,218.8461085,8023.303576,30928.9925,137.7182461
SARIMA,4,0,2,1,1,0,83525.98023,226.5663428,8023.303576,36582.07395,152.7718457
SARIMA,4,0,2,1,1,1,81798.30053,222.7867135,8023.303576,30820.25351,137.809216
SARIMA,4,0,2,1,1,2,77492.77597,217.4013741,8023.303576,31261.43924,138.2386774
SARIMA,4,0,2,2,0,0,74386.11224,210.8748189,8023.303576,42501.9113,161.5921171
SARIMA,4,0,2,2,0,1,78087.98397,217.6829604,8023.303576,30891.67476,137.6255352
SARIMA,4,0,2,2,0,2,74040.45817,212.7198885,8023.303576,31101.22044,137.7988212
SARIMA,4,0,2,2,1,0,80319.07247,221.9194584,8023.303576,33631.96681,146.1218111
SARIMA,4,0,2,2,1,1,81020.83914,222.6218666,8023.303576,31020.28749,137.6914483
SARIMA,4,0,2,2,1,2,81320.91487,222.7371369,8023.303576,30962.33505,137.643451
SARIMA,4,0,3,0,0,0,83598.17808,237.0010538,8023.303576,76394.08654,230.0931169
SARIMA,4,0,3,0,0,1,80815.45205,221.2542721,8023.303576,42594.22445,163.7731815
SARIMA,4,0,3,0,0,2,79287.42988,217.8164666,8023.303576,42325.05084,162.7372232
SARIMA,4,0,3,0,1,0,97592.78555,252.9172538,8023.303576,50887.01478,177.0541909
SARIMA,4,0,3,0,1,1,80828.73166,222.1321828,8023.303576,30947.52115,137.621297
SARIMA,4,0,3,0,1,2,80596.68768,221.81768,8023.303576,30958.33393,137.6477767
SARIMA,4,0,3,1,0,0,97708.53316,252.9262964,8023.303576,51822.59273,178.7192635
SARIMA,4,0,3,1,0,1,79315.52119,220.9386542,8023.303576,31422.23689,138.7832144
SARIMA,4,0,3,1,0,2,80762.97226,223.0468855,8023.303576,31295.41478,138.4722611
SARIMA,4,0,3,1,1,0,83523.29336,226.139801,8023.303576,36543.61101,152.606775
SARIMA,4,0,3,1,1,1,80035.17237,220.3017183,8023.303576,30824.90752,137.7059224
SARIMA,4,0,3,1,1,2,78982.23734,219.4312455,8023.303576,31000.2797,137.6902588
SARIMA,4,0,3,2,0,0,84026.57858,227.8988471,8023.303576,36474.3192,152.7894208
SARIMA,4,0,3,2,0,1,81018.55067,222.5780938,8023.303576,30925.15691,137.7238351
SARIMA,4,0,3,2,0,2,80344.27315,222.6952099,8023.303576,31485.59318,138.9329248
SARIMA,4,0,3,2,1,0,80977.98226,222.2675798,8023.303576,33624.69723,146.0827861
SARIMA,4,0,3,2,1,1,80360.69575,221.0334513,8023.303576,30872.5742,137.6494305
SARIMA,4,0,3,2,1,2,80311.64966,221.3801887,8023.303576,30955.43155,137.647049
SARIMA,4,0,4,0,0,0,61836.37576,187.9221275,8023.303576,180583.0261,368.7931249
SARIMA,4,0,4,0,0,1,80331.42092,229.8503533,8023.303576,57022.1423,194.8882804
SARIMA,4,0,4,0,0,2,78973.65895,218.3572084,8023.303576,42508.09216,163.4427688
SARIMA,4,0,4,0,1,0,140498.1013,312.2667222,8023.303576,111527.2977,277.9941557
SARIMA,4,0,4,0,1,1,82513.89953,223.9173632,8023.303576,30884.84267,137.6808647
SARIMA,4,0,4,0,1,2,81653.73659,223.1031959,8023.303576,30912.06978,137.6208853
SARIMA,4,0,4,1,0,0,79766.8304,220.482239,8023.303576,42877.10182,164.6845981
SARIMA,4,0,4,1,0,1,79978.86263,222.8679319,8023.303576,32426.20492,141.5173921
SARIMA,4,0,4,1,0,2,79434.64186,221.0612839,8023.303576,31431.68547,138.7536539
SARIMA,4,0,4,1,1,0,114170.7705,282.5161533,8023.303576,89409.4284,249.6061519
SARIMA,4,0,4,1,1,1,82393.0502,223.218462,8023.303576,30771.88506,137.4250513
SARIMA,4,0,4,1,1,2,79572.19982,220.5495142,8023.303576,31057.71983,137.7686675
SARIMA,4,0,4,2,0,0,75544.07754,213.2485558,8023.303576,42449.76333,163.1637818
SARIMA,4,0,4,2,0,1,79792.38807,221.8421076,8023.303576,31603.39769,139.2087297
SARIMA,4,0,4,2,0,2,80447.27588,223.2153576,8023.303576,31892.64044,140.017654
SARIMA,4,0,4,2,1,0,98997.0793,262.4253174,8023.303576,67248.91574,212.956684
SARIMA,4,0,4,2,1,1,81517.59543,223.6104697,8023.303576,31121.99981,137.8691664
SARIMA,4,0,4,2,1,2,78873.14815,219.0401346,8023.303576,30998.98567,137.6471961
SARIMA,4,0,5,0,0,0,280052.5348,449.4481142,8023.303576,3296438.068,1680.082377
SARIMA,4,0,5,0,0,1,79045.18436,225.9156953,8023.303576,51720.06779,184.0827587
SARIMA,4,0,5,0,0,2,78615.31722,217.9656881,8023.303576,42569.2462,163.64221
SARIMA,4,0,5,0,1,0,126685.5647,296.8775905,8023.303576,97257.06755,257.5709735
SARIMA,4,0,5,0,1,1,79141.12317,219.0152821,8023.303576,30938.6309,137.6517724
SARIMA,4,0,5,0,1,2,80811.23614,222.4077056,8023.303576,31032.86807,137.7206936
SARIMA,4,0,5,1,0,0,78933.38915,219.7299332,8023.303576,43274.6104,165.8651549
SARIMA,4,0,5,1,0,1,78946.12484,220.4426071,8023.303576,31706.82449,139.4686641
SARIMA,4,0,5,1,0,2,80039.08103,221.7188906,8023.303576,31348.65301,138.5544551
SARIMA,4,0,5,1,1,0,115644.0932,284.5321258,8023.303576,90686.69813,251.1956078
SARIMA,4,0,5,1,1,1,80482.72966,221.9820567,8023.303576,31287.83178,138.2878962
SARIMA,4,0,5,1,1,2,79589.98185,220.567245,8023.303576,31128.18458,137.9017853
SARIMA,4,0,5,2,0,0,75626.05178,213.3436682,8023.303576,42561.12018,163.5670994
SARIMA,4,0,5,2,0,1,78936.0132,220.0657857,8023.303576,31340.96946,138.5570486
SARIMA,4,0,5,2,0,2,79544.78651,221.2115224,8023.303576,31542.09909,139.045796
SARIMA,4,0,5,2,1,0,99915.78635,263.9697049,8023.303576,69040.16677,216.4032069
SARIMA,4,0,5,2,1,1,80581.03666,222.325909,8023.303576,31165.06172,137.9327021
SARIMA,4,0,5,2,1,2,80672.54548,221.8949733,8023.303576,31035.87406,137.7284998
SARIMA,4,0,6,0,0,0,90052.40391,250.0326747,8023.303576,133143.3908,314.4333462
SARIMA,4,0,6,0,0,1,80493.70589,221.6070675,8023.303576,43050.46605,165.2326633
SARIMA,4,0,6,0,0,2,78640.90857,217.6135276,8023.303576,42520.83875,163.4888311
SARIMA,4,0,6,0,1,0,92702.91566,250.4743853,8023.303576,61304.50085,206.6636375
SARIMA,4,0,6,0,1,1,80273.51988,221.6160282,8023.303576,31078.98871,137.8058296
SARIMA,4,0,6,0,1,2,79895.05241,221.2289106,8023.303576,31254.02894,138.183576
SARIMA,4,0,6,1,0,0,79181.0695,219.7414665,8023.303576,43016.20402,165.1167551
SARIMA,4,0,6,1,0,1,78903.20521,220.3977223,8023.303576,31642.68833,139.2859598
SARIMA,4,0,6,1,0,2,80550.9311,222.369841,8023.303576,31162.0917,138.1082305
SARIMA,4,0,6,1,1,0,116566.3107,287.244902,8023.303576,91623.23857,253.9891767
SARIMA,4,0,6,1,1,1,78628.6409,218.8643181,8023.303576,31034.47678,137.7122506
SARIMA,4,0,6,1,1,2,76490.31958,215.7121249,8023.303576,31194.31892,138.0770683
SARIMA,4,0,6,2,0,0,74983.23062,212.2465036,8023.303576,42454.72182,163.1768612
SARIMA,4,0,6,2,0,1,77775.19647,223.3607319,8023.303576,34693.0654,146.6961114
SARIMA,4,0,6,2,0,2,80320.91374,222.3571684,8023.303576,31351.18704,138.5648914
SARIMA,4,0,6,2,1,0,101490.5404,266.8424694,8023.303576,70908.55329,220.1028534
SARIMA,4,0,6,2,1,1,78461.05069,218.7622238,8023.303576,31088.04356,137.8277633
SARIMA,4,0,6,2,1,2,78378.79279,218.3401013,8023.303576,31165.56793,138.0001263
SARIMA,4,1,0,0,0,0,78762.37239,227.7370628,8023.303576,50857.36899,181.4971324
SARIMA,4,1,0,0,0,1,77879.14663,222.6673604,8023.303576,45373.53719,170.3625796
SARIMA,4,1,0,0,0,2,77027.65497,224.2057428,8023.303576,48857.96875,177.4911224
SARIMA,4,1,0,0,1,0,1055160.707,907.9151496,8023.303576,27267306.95,4905.511955
SARIMA,4,1,0,0,1,1,118483.9157,287.030842,8023.303576,235711.6699,447.5893055
SARIMA,4,1,0,0,1,2,113834.0933,281.0058203,8023.303576,196952.7214,405.6771
SARIMA,4,1,0,1,0,0,77247.21732,221.0170303,8023.303576,44500.84433,168.4877203
SARIMA,4,1,0,1,0,1,119355.1745,288.001096,8023.303576,237008.8449,448.5614169
SARIMA,4,1,0,1,0,2,116856.145,284.6671402,8023.303576,212801.4825,422.7313453
SARIMA,4,1,0,1,1,0,732947.6491,729.0773402,8023.303576,7809137.681,2667.062647
SARIMA,4,1,0,1,1,1,117664.3775,286.0355042,8023.303576,226600.1999,438.168397
SARIMA,4,1,0,1,1,2,116967.4731,285.1794077,8023.303576,217987.1229,429.0895214
SARIMA,4,1,0,2,0,0,84484.52771,241.7067613,8023.303576,65654.83507,210.3883444
SARIMA,4,1,0,2,0,1,121029.0369,290.1319671,8023.303576,245695.8212,457.1934387
SARIMA,4,1,0,2,0,2,116951.9821,285.5531615,8023.303576,222576.3898,434.4618722
SARIMA,4,1,0,2,1,0,1191359.748,926.8671068,8023.303576,15585254.42,3758.61603
SARIMA,4,1,0,2,1,1,116720.1382,284.7924872,8023.303576,222088.1249,433.3311076
SARIMA,4,1,0,2,1,2,117631.0621,285.9141928,8023.303576,227712.5338,439.3211145
SARIMA,4,1,1,0,0,0,85091.54558,243.4014055,8023.303576,64082.90199,207.3959556
SARIMA,4,1,1,0,0,1,78129.8941,222.0042673,8023.303576,44507.76779,168.5034278
SARIMA,4,1,1,0,0,2,79860.80937,217.5971157,8023.303576,42178.31009,161.2133596
SARIMA,4,1,1,0,1,0,184457.051,356.349892,8023.303576,339441.9685,530.4219074
SARIMA,4,1,1,0,1,1,83222.31948,234.642997,8023.303576,56497.94914,195.1562486
SARIMA,4,1,1,0,1,2,81859.55378,231.5729911,8023.303576,48074.08502,178.1738321
SARIMA,4,1,1,1,0,0,80654.36132,219.336093,8023.303576,42185.52112,161.1929684
SARIMA,4,1,1,1,0,1,83557.15396,234.5638758,8023.303576,55468.20404,192.8219477
SARIMA,4,1,1,1,0,2,100930.2383,263.4213161,8023.303576,134283.6176,326.4721411
SARIMA,4,1,1,1,1,0,154420.1164,330.1248946,8023.303576,315976.622,523.2514763
SARIMA,4,1,1,1,1,1,82252.20121,232.6520059,8023.303576,50733.94734,183.6436016
SARIMA,4,1,1,1,1,2,85299.30157,237.2419587,8023.303576,68846.63151,218.9367414
SARIMA,4,1,1,2,0,0,74920.70174,210.7407798,8023.303576,42159.56736,161.4172379
